Date,Open,High,Low,Close,Volume
2024-08-30 12:00:00+00:00,59396.0,59944.07,58901.0,59653.0,3197.18053
2024-08-30 14:00:00+00:00,59653.0,59830.0,57946.01,58094.99,7168.80631
2024-08-30 16:00:00+00:00,58095.0,58811.04,57701.1,58630.91,3656.78457
2024-08-30 18:00:00+00:00,58630.91,59371.0,58625.0,58700.02,2760.80144
2024-08-30 20:00:00+00:00,58700.02,59155.0,58700.0,59055.99,931.33975
2024-08-30 22:00:00+00:00,59056.0,59298.89,59051.1,59123.99,739.81849
2024-08-31 00:00:00+00:00,59123.99,59462.38,59070.4,59285.0,1204.08057
2024-08-31 02:00:00+00:00,59285.0,59293.0,59119.01,59232.01,443.72435
2024-08-31 04:00:00+00:00,59232.01,59350.0,59211.88,59212.0,569.14131
2024-08-31 06:00:00+00:00,59212.01,59264.95,59043.12,59095.0,661.5293
2024-08-31 08:00:00+00:00,59095.01,59130.0,58831.88,58905.01,838.19728
2024-08-31 10:00:00+00:00,58905.01,59188.9,58872.0,59120.99,565.8906
2024-08-31 12:00:00+00:00,59120.99,59244.04,58929.96,58954.99,759.70145
2024-08-31 14:00:00+00:00,58955.0,59170.11,58892.15,59006.54,1015.28456
2024-08-31 16:00:00+00:00,59006.54,59034.84,58744.0,59013.16,823.44694
2024-08-31 18:00:00+00:00,59013.17,59140.01,58823.73,58856.0,813.82096
2024-08-31 20:00:00+00:00,58856.0,59130.0,58763.29,59061.01,616.66668
2024-08-31 22:00:00+00:00,59061.0,59141.72,58927.0,58973.99,486.925
2024-09-01 00:00:00+00:00,58974.0,59076.59,58819.78,58828.01,619.34243
2024-09-01 02:00:00+00:00,58828.0,58851.65,58276.01,58524.21,1694.6596
2024-09-01 04:00:00+00:00,58524.21,58599.98,57777.0,57986.0,2387.96086
2024-09-01 06:00:00+00:00,57986.0,58500.0,57952.0,58478.64,978.20107
2024-09-01 08:00:00+00:00,58478.64,58504.81,58126.98,58205.0,867.5123
2024-09-01 10:00:00+00:00,58205.0,58250.21,57840.0,58240.52,1653.08503
2024-09-01 12:00:00+00:00,58240.51,58320.15,57710.0,58175.01,1876.62869
2024-09-01 14:00:00+00:00,58175.0,58360.38,57201.0,58217.0,4034.76764
2024-09-01 16:00:00+00:00,58217.0,58350.0,57864.3,58127.98,1093.96986
2024-09-01 18:00:00+00:00,58127.98,58788.93,58122.0,58514.0,1574.77443
2024-09-01 20:00:00+00:00,58514.01,58656.77,58093.57,58351.11,672.35295
2024-09-01 22:00:00+00:00,58351.11,58414.0,57205.0,57301.86,3251.90255
2024-09-02 00:00:00+00:00,57301.77,57650.0,57128.0,57423.23,2324.26121
2024-09-02 02:00:00+00:00,57423.23,57767.14,57294.0,57742.01,2280.61887
2024-09-02 04:00:00+00:00,57742.0,57987.99,57445.91,57785.01,1466.25823
2024-09-02 06:00:00+00:00,57785.0,57883.0,57362.06,57547.99,1150.34761
2024-09-02 08:00:00+00:00,57548.0,58462.0,57520.12,58402.35,3060.67337
2024-09-02 10:00:00+00:00,58402.0,58680.76,58293.0,58422.01,2011.65764
2024-09-02 12:00:00+00:00,58422.01,58509.0,58149.54,58181.22,1336.70867
2024-09-02 14:00:00+00:00,58181.21,58808.0,58104.0,58537.99,2687.18068
2024-09-02 16:00:00+00:00,58537.99,58653.0,58293.12,58514.01,1289.04739
2024-09-02 18:00:00+00:00,58514.01,58666.64,58318.33,58439.99,1567.42501
2024-09-02 20:00:00+00:00,58440.03,59274.32,58384.61,59047.0,2518.24767
2024-09-02 22:00:00+00:00,59047.0,59425.69,59008.81,59132.13,1202.58826
2024-09-03 00:00:00+00:00,59132.12,59406.57,59021.62,59388.01,1021.47358
2024-09-03 02:00:00+00:00,59388.01,59809.65,59041.86,59110.99,2167.26459
2024-09-03 04:00:00+00:00,59111.0,59259.0,58988.0,59186.0,1500.57225
2024-09-03 06:00:00+00:00,59186.0,59186.0,58872.0,59112.0,1285.97813
2024-09-03 08:00:00+00:00,59112.01,59136.58,58717.0,58874.0,1474.92487
2024-09-03 10:00:00+00:00,58874.01,59195.63,58836.87,59072.0,959.13208
2024-09-03 12:00:00+00:00,59072.01,59350.0,58198.28,58398.99,3189.32654
2024-09-03 14:00:00+00:00,58398.99,58398.99,57568.0,57725.0,5000.73762
2024-09-03 16:00:00+00:00,57725.01,58100.0,57655.81,57698.0,1998.27283
2024-09-03 18:00:00+00:00,57698.0,58251.09,57589.01,58046.0,1748.13867
2024-09-03 20:00:00+00:00,58045.99,58247.0,57957.5,58134.61,1058.85182
2024-09-03 22:00:00+00:00,58134.61,58183.68,57415.0,57487.73,1423.51149
2024-09-04 00:00:00+00:00,57487.74,57943.53,55606.0,56784.01,7984.00121
2024-09-04 02:00:00+00:00,56784.01,56850.0,56520.35,56653.98,2024.54469
2024-09-04 04:00:00+00:00,56653.99,56728.0,56201.0,56252.01,2038.47964
2024-09-04 06:00:00+00:00,56252.01,56881.0,56209.99,56746.0,3531.62437
2024-09-04 08:00:00+00:00,56746.0,56909.94,56570.0,56596.99,1593.91144
2024-09-04 10:00:00+00:00,56596.99,56710.47,56453.0,56573.0,1418.9413
2024-09-04 12:00:00+00:00,56573.0,56763.99,56319.41,56490.0,2222.30349
2024-09-04 14:00:00+00:00,56489.99,58181.43,56187.61,58134.0,7681.63854
2024-09-04 16:00:00+00:00,58134.0,58519.0,57821.79,57878.0,3729.58543
2024-09-04 18:00:00+00:00,57878.01,58165.0,57646.0,58058.01,1555.14704
2024-09-04 20:00:00+00:00,58058.0,58181.0,57792.46,58100.0,899.18925
2024-09-04 22:00:00+00:00,58100.0,58390.0,57889.81,57970.9,881.45506
2024-09-05 00:00:00+00:00,57970.9,58327.07,57955.55,58021.99,1434.63167
2024-09-05 02:00:00+00:00,58021.99,58063.99,56891.07,57135.42,3283.39709
2024-09-05 04:00:00+00:00,57135.42,57291.1,57029.0,57194.99,1221.97927
2024-09-05 06:00:00+00:00,57195.0,57245.03,56541.68,57155.1,2115.58608
2024-09-05 08:00:00+00:00,57155.1,57232.0,56623.0,56797.0,1641.48351
2024-09-05 10:00:00+00:00,56797.0,56863.8,56654.31,56698.01,1183.49458
2024-09-05 12:00:00+00:00,56698.01,57158.81,56318.0,57028.62,3866.69294
2024-09-05 14:00:00+00:00,57028.62,57350.0,55817.51,55976.01,6333.39654
2024-09-05 16:00:00+00:00,55976.01,56614.0,55960.0,56602.99,2116.40306
2024-09-05 18:00:00+00:00,56603.0,56710.0,55800.0,56060.01,2190.1806
2024-09-05 20:00:00+00:00,56060.0,56259.97,55643.65,56150.6,1566.15371
2024-09-05 22:00:00+00:00,56150.59,56227.5,55783.0,56180.0,853.51508
2024-09-06 00:00:00+00:00,56180.0,56615.49,55989.0,56558.99,1509.31096
2024-09-06 02:00:00+00:00,56559.0,56858.88,56499.87,56588.0,1579.84228
2024-09-06 04:00:00+00:00,56588.01,56747.91,56295.49,56491.01,1278.26707
2024-09-06 06:00:00+00:00,56491.01,56518.0,55280.0,55804.29,4665.58565
2024-09-06 08:00:00+00:00,55804.28,55938.42,55639.0,55889.86,2299.07084
2024-09-06 10:00:00+00:00,55889.86,56262.11,55826.26,55999.09,1817.19018
2024-09-06 12:00:00+00:00,55999.09,57008.0,55653.42,55896.01,8481.50578
2024-09-06 14:00:00+00:00,55896.01,55936.0,53808.0,54045.01,12655.45799
2024-09-06 16:00:00+00:00,54045.0,54435.0,53632.83,53935.0,5759.51419
2024-09-06 18:00:00+00:00,53935.01,53997.0,53267.54,53534.28,5554.98937
2024-09-06 20:00:00+00:00,53534.27,53800.0,52550.0,53766.57,7291.12485
2024-09-06 22:00:00+00:00,53766.58,53969.99,53611.1,53962.97,1555.9091
2024-09-07 00:00:00+00:00,53962.97,54095.65,53745.54,53813.37,1490.52551
2024-09-07 02:00:00+00:00,53813.37,53945.42,53756.56,53818.91,792.66515
2024-09-07 04:00:00+00:00,53818.92,54381.1,53814.0,54185.01,1538.52048
2024-09-07 06:00:00+00:00,54185.01,54405.37,54028.22,54286.0,2672.30617
2024-09-07 08:00:00+00:00,54286.0,54419.38,54168.23,54251.11,1324.41724
2024-09-07 10:00:00+00:00,54251.11,54492.98,54247.0,54326.0,965.44838
2024-09-07 12:00:00+00:00,54326.01,54665.94,54326.0,54546.99,1249.00136
2024-09-07 14:00:00+00:00,54547.0,54829.0,54488.41,54780.0,1261.87351
2024-09-07 16:00:00+00:00,54780.0,54850.0,54000.0,54134.0,1786.53609
2024-09-07 18:00:00+00:00,54134.0,54457.82,54037.0,54404.01,1351.24087
2024-09-07 20:00:00+00:00,54404.01,54437.97,53867.0,53926.99,1266.74762
2024-09-07 22:00:00+00:00,53927.0,54196.64,53814.01,54160.86,994.76536
2024-09-08 00:00:00+00:00,54160.86,54365.44,53964.0,54275.0,920.53014
2024-09-08 02:00:00+00:00,54274.99,54509.0,54266.88,54402.99,1058.97
2024-09-08 04:00:00+00:00,54402.98,54575.0,54327.52,54344.01,740.34921
2024-09-08 06:00:00+00:00,54344.01,54525.0,54261.1,54436.25,981.88443
2024-09-08 08:00:00+00:00,54436.25,54722.85,54356.0,54456.02,1098.28792
2024-09-08 10:00:00+00:00,54456.02,54669.6,54440.0,54556.08,667.44372
2024-09-08 12:00:00+00:00,54556.08,54567.0,54072.01,54399.0,1423.1067
2024-09-08 14:00:00+00:00,54398.99,54444.0,53640.0,53687.0,2077.30937
2024-09-08 16:00:00+00:00,53686.99,54519.3,53629.01,54510.01,1591.90631
2024-09-08 18:00:00+00:00,54510.0,54531.1,54277.0,54337.01,697.30176
2024-09-08 20:00:00+00:00,54337.02,54619.84,54184.0,54464.0,1027.34167
2024-09-08 22:00:00+00:00,54463.99,55318.0,54367.5,54869.95,3989.71656
2024-09-09 00:00:00+00:00,54869.95,55370.23,54688.69,55103.99,3246.36048
2024-09-09 02:00:00+00:00,55104.0,55215.74,54764.68,55115.0,1653.23079
2024-09-09 04:00:00+00:00,55115.0,55150.0,54591.96,54668.0,1780.89174
2024-09-09 06:00:00+00:00,54668.0,55010.87,54644.01,54974.01,1310.27022
2024-09-09 08:00:00+00:00,54974.01,55555.0,54960.0,55152.0,2088.28835
2024-09-09 10:00:00+00:00,55152.0,55457.51,55100.0,55264.87,1340.88791
2024-09-09 12:00:00+00:00,55264.87,55799.0,54965.71,55686.92,2653.20928
2024-09-09 14:00:00+00:00,55686.93,55750.0,54804.0,55386.0,3889.27305
2024-09-09 16:00:00+00:00,55385.99,56775.24,55348.54,56514.0,5369.6347
2024-09-09 18:00:00+00:00,56514.0,57177.0,56264.0,57089.54,3684.28382
2024-09-09 20:00:00+00:00,57089.53,58088.0,56810.0,57454.27,3765.54445
2024-09-09 22:00:00+00:00,57454.27,57620.0,56998.19,57042.0,1602.64258
2024-09-10 00:00:00+00:00,57042.01,57065.34,56624.5,56900.0,2299.15904
2024-09-10 02:00:00+00:00,56900.0,56911.09,56522.86,56524.74,1290.10703
2024-09-10 04:00:00+00:00,56524.74,56966.0,56386.4,56945.45,1427.63451
2024-09-10 06:00:00+00:00,56945.45,57290.0,56771.1,57218.57,1542.35063
2024-09-10 08:00:00+00:00,57218.56,57378.0,56878.65,57086.01,2274.86695
2024-09-10 10:00:00+00:00,57086.01,57260.0,56947.13,57228.0,1248.87551
2024-09-10 12:00:00+00:00,57228.01,57468.98,56630.56,56741.09,2863.82202
2024-09-10 14:00:00+00:00,56741.1,57210.0,56502.31,56596.0,3273.20523
2024-09-10 16:00:00+00:00,56596.01,57380.0,56566.0,57175.96,1888.53626
2024-09-10 18:00:00+00:00,57175.96,58044.36,57175.96,57952.01,3147.97063
2024-09-10 20:00:00+00:00,57952.01,57975.99,57455.72,57507.99,1300.37236
2024-09-10 22:00:00+00:00,57508.0,57870.0,57453.0,57635.99,1069.88109
2024-09-11 00:00:00+00:00,57635.99,57750.0,56681.32,56717.99,2513.35966
2024-09-11 02:00:00+00:00,56717.99,57180.98,56688.4,56819.55,2121.726
2024-09-11 04:00:00+00:00,56819.56,56819.56,56100.0,56244.0,2594.79805
2024-09-11 06:00:00+00:00,56244.0,56783.1,56174.0,56712.0,1766.34223
2024-09-11 08:00:00+00:00,56712.01,56741.24,56325.7,56677.99,1568.58495
2024-09-11 10:00:00+00:00,56678.0,56895.82,56328.26,56797.99,2726.04736
2024-09-11 12:00:00+00:00,56798.0,57166.66,55710.7,55740.0,6088.97532
2024-09-11 14:00:00+00:00,55740.01,57003.99,55545.19,56701.23,4736.46658
2024-09-11 16:00:00+00:00,56701.22,57868.47,56646.0,57694.0,4379.06376
2024-09-11 18:00:00+00:00,57694.0,57981.71,57325.38,57585.5,2933.71784
2024-09-11 20:00:00+00:00,57585.5,57676.83,57252.0,57352.0,826.42615
2024-09-11 22:00:00+00:00,57352.0,57508.0,57211.1,57338.0,771.05967
2024-09-12 00:00:00+00:00,57338.0,58275.0,57324.0,58137.74,2493.89235
2024-09-12 02:00:00+00:00,58137.74,58470.01,57827.61,58232.72,2431.20791
2024-09-12 04:00:00+00:00,58232.73,58430.56,57909.92,57968.01,2057.07617
2024-09-12 06:00:00+00:00,57968.01,58148.0,57836.28,58138.16,1748.10275
2024-09-12 08:00:00+00:00,58138.15,58350.0,57980.0,58022.0,1679.24184
2024-09-12 10:00:00+00:00,58022.0,58146.17,57894.0,58057.99,1724.17113
2024-09-12 12:00:00+00:00,58058.0,58162.11,57345.23,57627.99,4155.36679
2024-09-12 14:00:00+00:00,57628.0,58588.0,57408.41,57512.03,4992.25025
2024-09-12 16:00:00+00:00,57512.03,58410.0,57494.01,58389.1,1908.59202
2024-09-12 18:00:00+00:00,58389.11,58450.99,57949.18,58388.0,4022.79685
2024-09-12 20:00:00+00:00,58388.0,58388.0,57781.1,57921.11,3109.95054
2024-09-12 22:00:00+00:00,57921.1,58260.0,57904.18,58132.32,751.75771
2024-09-13 00:00:00+00:00,58132.31,58290.4,57876.9,58129.99,1263.123
2024-09-13 02:00:00+00:00,58129.98,58170.0,57798.49,57845.97,1086.05713
2024-09-13 04:00:00+00:00,57845.97,58024.89,57804.01,57946.0,863.82304
2024-09-13 06:00:00+00:00,57946.01,58137.68,57742.0,58109.31,1179.80386
2024-09-13 08:00:00+00:00,58109.31,58150.0,57898.56,58058.6,1106.17978
2024-09-13 10:00:00+00:00,58058.6,58350.0,57815.0,57871.1,1536.62913
2024-09-13 12:00:00+00:00,57871.1,58157.12,57632.62,58056.01,2822.26882
2024-09-13 14:00:00+00:00,58056.0,59723.97,57833.38,59667.38,7407.92431
2024-09-13 16:00:00+00:00,59666.01,59971.17,59312.01,59584.0,4038.15383
2024-09-13 18:00:00+00:00,59584.0,59999.0,59478.0,59743.99,2400.74081
2024-09-13 20:00:00+00:00,59743.99,60358.0,59633.4,60283.86,2748.42397
2024-09-13 22:00:00+00:00,60283.85,60625.0,60169.0,60498.0,3372.10565
2024-09-14 00:00:00+00:00,60497.99,60610.45,60372.77,60406.06,1344.30219
2024-09-14 02:00:00+00:00,60406.06,60496.0,60285.55,60329.37,931.77058
2024-09-14 04:00:00+00:00,60329.38,60348.24,59900.32,59926.0,1594.5061
2024-09-14 06:00:00+00:00,59926.0,60174.0,59900.0,60138.14,925.70081
2024-09-14 08:00:00+00:00,60138.14,60156.0,59858.58,60070.2,1132.09904
2024-09-14 10:00:00+00:00,60070.2,60070.21,59605.98,59706.39,1071.79716
2024-09-14 12:00:00+00:00,59706.4,59851.27,59626.01,59769.11,754.46175
2024-09-14 14:00:00+00:00,59769.11,60010.0,59706.0,59876.0,949.83336
2024-09-14 16:00:00+00:00,59875.99,59983.39,59838.22,59885.26,520.95256
2024-09-14 18:00:00+00:00,59885.26,59903.56,59400.0,59810.0,1613.04558
2024-09-14 20:00:00+00:00,59810.01,60134.13,59774.0,60036.0,834.494
2024-09-14 22:00:00+00:00,60036.01,60125.0,59936.91,59993.03,464.94588
2024-09-15 00:00:00+00:00,59993.02,60280.06,59986.01,60235.22,698.02709
2024-09-15 02:00:00+00:00,60235.22,60267.86,60116.0,60155.93,538.09233
2024-09-15 04:00:00+00:00,60155.93,60216.0,60032.9,60160.0,643.34527
2024-09-15 06:00:00+00:00,60160.0,60214.34,60129.93,60196.0,378.2574
2024-09-15 08:00:00+00:00,60195.99,60204.0,60009.96,60016.0,486.4666
2024-09-15 10:00:00+00:00,60016.01,60042.0,59880.0,60000.51,677.07937
2024-09-15 12:00:00+00:00,60000.51,60350.98,59949.99,60189.98,1042.73282
2024-09-15 14:00:00+00:00,60189.99,60395.8,59871.0,60335.41,1070.07898
2024-09-15 16:00:00+00:00,60335.41,60352.65,59707.08,59814.07,1914.65315
2024-09-15 18:00:00+00:00,59814.07,60181.8,59746.0,59878.22,1331.0962
2024-09-15 20:00:00+00:00,59878.23,59939.1,59479.06,59651.69,1250.04847
2024-09-15 22:00:00+00:00,59651.7,59670.15,58691.05,59132.0,3728.04593
2024-09-16 00:00:00+00:00,59132.0,59210.7,58420.0,58607.07,2886.95609
2024-09-16 02:00:00+00:00,58607.07,58670.62,58112.0,58575.09,2483.88251
2024-09-16 04:00:00+00:00,58575.09,58670.01,58312.54,58670.0,1862.13512
2024-09-16 06:00:00+00:00,58670.0,58970.0,58628.0,58911.1,1571.31499
2024-09-16 08:00:00+00:00,58911.1,59179.35,58579.27,58636.54,1906.48978
2024-09-16 10:00:00+00:00,58636.54,58835.84,58506.0,58663.99,1363.86533
2024-09-16 12:00:00+00:00,58664.0,58789.93,58021.0,58497.1,2896.75819
2024-09-16 14:00:00+00:00,58497.11,58560.44,57553.38,57881.69,4053.52329
2024-09-16 16:00:00+00:00,57881.7,58263.84,57493.3,58176.01,3038.21875
2024-09-16 18:00:00+00:00,58176.0,58192.0,57701.56,57943.99,1889.67439
2024-09-16 20:00:00+00:00,57943.99,58172.5,57608.0,57995.5,1575.77262
2024-09-16 22:00:00+00:00,57995.5,58410.0,57842.0,58213.99,948.97314
2024-09-17 00:00:00+00:00,58213.99,58343.99,57610.01,57896.0,1400.52976
2024-09-17 02:00:00+00:00,57896.0,58211.1,57837.17,58060.0,999.16157
2024-09-17 04:00:00+00:00,58060.0,58779.08,58028.0,58642.76,1198.28371
2024-09-17 06:00:00+00:00,58642.62,58711.1,58450.0,58695.39,1203.41982
2024-09-17 08:00:00+00:00,58695.39,59079.99,58636.36,58966.48,1552.4469
2024-09-17 10:00:00+00:00,58966.47,59300.0,58898.37,59080.99,1850.60383
2024-09-17 12:00:00+00:00,59080.99,59445.76,58872.02,58966.0,3225.34584
2024-09-17 14:00:00+00:00,58966.0,61320.0,58940.0,61135.5,11293.16472
2024-09-17 16:00:00+00:00,61135.49,61261.0,60686.36,60958.37,3733.82832
2024-09-17 18:00:00+00:00,60958.37,61075.39,59618.26,59967.99,3417.82099
2024-09-17 20:00:00+00:00,59967.98,60424.25,59715.42,60334.07,2327.74939
2024-09-17 22:00:00+00:00,60334.07,60343.99,60005.31,60313.99,913.90393
2024-09-18 00:00:00+00:00,60313.99,60334.0,59854.6,60114.0,1716.77377
2024-09-18 02:00:00+00:00,60114.0,60769.0,60073.09,60509.99,2275.0673
2024-09-18 04:00:00+00:00,60510.0,60689.62,60199.68,60241.07,1025.5254
2024-09-18 06:00:00+00:00,60241.07,60541.65,60204.0,60428.01,807.79567
2024-09-18 08:00:00+00:00,60428.01,60428.01,59654.77,59654.77,1965.20128
2024-09-18 10:00:00+00:00,59654.76,60000.0,59348.88,59846.0,2562.92975
2024-09-18 12:00:00+00:00,59846.0,60160.0,59308.61,59508.5,2749.92404
2024-09-18 14:00:00+00:00,59508.5,59776.0,59320.0,59429.18,2367.98536
2024-09-18 16:00:00+00:00,59429.19,60247.69,59174.8,60013.01,2719.53477
2024-09-18 18:00:00+00:00,60013.02,61318.6,59759.84,60057.99,11925.49484
2024-09-18 20:00:00+00:00,60057.99,60496.95,59473.68,60199.46,2892.09712
2024-09-18 22:00:00+00:00,60199.46,61786.24,60194.0,61759.99,3078.69539
2024-09-19 00:00:00+00:00,61759.98,62589.52,61555.0,62005.99,6201.12185
2024-09-19 02:00:00+00:00,62006.0,62329.0,61799.9,62117.99,2143.17065
2024-09-19 04:00:00+00:00,62117.98,62179.99,61892.1,61990.42,1330.81037
2024-09-19 06:00:00+00:00,61990.42,62176.21,61814.0,62093.99,2029.43785
2024-09-19 08:00:00+00:00,62094.0,62349.0,61888.18,62272.01,1573.98545
2024-09-19 10:00:00+00:00,62272.01,62727.52,62242.0,62645.44,2111.67684
2024-09-19 12:00:00+00:00,62645.44,63370.5,62582.14,63035.98,5922.56278
2024-09-19 14:00:00+00:00,63035.98,63500.84,62810.68,63154.04,4243.97887
2024-09-19 16:00:00+00:00,63154.03,63850.0,62940.0,63709.22,3875.37333
2024-09-19 18:00:00+00:00,63709.22,63776.99,63149.44,63251.99,2179.47117
2024-09-19 20:00:00+00:00,63251.99,63254.14,62879.76,62879.76,1320.14553
2024-09-19 22:00:00+00:00,62879.76,63086.01,62650.0,62947.99,1400.79139
2024-09-20 00:00:00+00:00,62948.0,63184.54,62606.0,63037.99,1839.28153
2024-09-20 02:00:00+00:00,63037.99,63750.0,62819.85,63742.16,1782.53537
2024-09-20 04:00:00+00:00,63742.15,64133.32,63608.81,63809.99,4162.31721
2024-09-20 06:00:00+00:00,63810.0,63925.32,63390.32,63524.8,2476.03585
2024-09-20 08:00:00+00:00,63524.81,63554.99,63090.43,63468.0,2064.58543
2024-09-20 10:00:00+00:00,63468.0,63700.0,63344.0,63440.0,1679.16603
2024-09-20 12:00:00+00:00,63440.01,63544.37,62676.9,62836.46,2785.23091
2024-09-20 14:00:00+00:00,62836.46,63506.0,62553.9,63153.99,3804.69703
2024-09-20 16:00:00+00:00,63153.99,63282.0,62622.01,62704.0,1611.75606
2024-09-20 18:00:00+00:00,62704.01,63030.01,62350.0,62809.13,1781.83895
2024-09-20 20:00:00+00:00,62809.13,63300.0,62709.3,63116.03,964.11379
2024-09-20 22:00:00+00:00,63116.04,63273.21,63072.0,63201.05,514.81978
2024-09-21 00:00:00+00:00,63201.05,63310.37,62832.6,62836.98,1180.54042
2024-09-21 02:00:00+00:00,62836.98,63000.0,62816.47,62889.57,460.44922
2024-09-21 04:00:00+00:00,62889.58,62946.0,62758.0,62908.82,608.6001
2024-09-21 06:00:00+00:00,62908.82,63134.0,62890.0,63091.02,601.38334
2024-09-21 08:00:00+00:00,63091.02,63136.0,63000.0,63115.99,612.22765
2024-09-21 10:00:00+00:00,63116.0,63118.98,62966.01,63089.77,422.8904
2024-09-21 12:00:00+00:00,63089.76,63225.0,63036.92,63188.0,709.36016
2024-09-21 14:00:00+00:00,63188.0,63306.0,63061.97,63167.98,893.91903
2024-09-21 16:00:00+00:00,63167.98,63400.0,63086.0,63279.99,1328.7991
2024-09-21 18:00:00+00:00,63279.99,63340.0,63170.0,63203.59,458.89043
2024-09-21 20:00:00+00:00,63203.59,63215.97,63059.0,63088.0,317.78677
2024-09-21 22:00:00+00:00,63087.99,63559.9,63058.0,63348.96,780.49946
2024-09-22 00:00:00+00:00,63348.97,63450.0,63018.6,63046.0,887.37182
2024-09-22 02:00:00+00:00,63046.01,63208.82,62830.01,63106.0,976.36819
2024-09-22 04:00:00+00:00,63106.0,63200.0,62910.05,62938.51,407.04215
2024-09-22 06:00:00+00:00,62938.52,63044.63,62838.0,62936.0,560.87792
2024-09-22 08:00:00+00:00,62936.0,63034.99,62659.96,62702.94,920.08205
2024-09-22 10:00:00+00:00,62702.93,62842.0,62544.94,62784.0,920.85279
2024-09-22 12:00:00+00:00,62784.0,62930.0,62566.0,62589.99,1045.79726
2024-09-22 14:00:00+00:00,62590.0,62813.36,62429.16,62652.12,1225.54887
2024-09-22 16:00:00+00:00,62652.12,63134.0,62468.01,63062.66,1375.81324
2024-09-22 18:00:00+00:00,63062.66,63229.5,62806.24,63160.0,886.53555
2024-09-22 20:00:00+00:00,63160.0,63329.19,62750.22,62779.99,1215.04526
2024-09-22 22:00:00+00:00,62780.0,64000.0,62357.93,63578.76,3820.86382
2024-09-23 00:00:00+00:00,63578.76,63966.0,62538.75,63826.8,3520.54231
2024-09-23 02:00:00+00:00,63826.8,64745.88,63675.75,64354.0,3619.77715
2024-09-23 04:00:00+00:00,64354.0,64455.13,63668.98,63754.0,1774.25202
2024-09-23 06:00:00+00:00,63754.0,63774.4,63400.0,63548.82,1669.43715
2024-09-23 08:00:00+00:00,63548.83,63710.0,63300.0,63635.69,1675.99128
2024-09-23 10:00:00+00:00,63635.69,63642.17,63374.14,63435.04,1251.25142
2024-09-23 12:00:00+00:00,63435.03,63540.0,63059.93,63185.21,2546.22683
2024-09-23 14:00:00+00:00,63185.21,63806.0,63059.93,63618.0,3136.91153
2024-09-23 16:00:00+00:00,63617.99,63825.96,63098.97,63318.01,1836.18959
2024-09-23 18:00:00+00:00,63318.01,63559.08,63256.0,63298.56,1215.70353
2024-09-23 20:00:00+00:00,63300.01,63489.0,63088.69,63380.0,980.97065
2024-09-23 22:00:00+00:00,63380.0,63418.87,63186.0,63339.99,850.79941
2024-09-24 00:00:00+00:00,63339.99,63401.21,62800.0,62942.01,2592.6433
2024-09-24 02:00:00+00:00,62942.0,63190.37,62700.0,63124.0,1769.72797
2024-09-24 04:00:00+00:00,63124.01,63226.33,62900.0,63215.99,1150.64936
2024-09-24 06:00:00+00:00,63216.0,63569.99,63215.99,63559.92,1144.48646
2024-09-24 08:00:00+00:00,63559.93,63948.0,63484.0,63524.5,1725.39495
2024-09-24 10:00:00+00:00,63524.5,63883.0,63380.0,63478.34,1209.64306
2024-09-24 12:00:00+00:00,63478.35,63768.0,63402.5,63519.85,1604.47416
2024-09-24 14:00:00+00:00,63519.86,63551.81,62731.1,63159.99,4145.62605
2024-09-24 16:00:00+00:00,63159.99,64000.0,63088.02,63775.86,2029.7718
2024-09-24 18:00:00+00:00,63775.54,64375.0,63540.48,64292.34,2121.40968
2024-09-24 20:00:00+00:00,64292.35,64596.53,63966.66,64030.0,2114.72407
2024-09-24 22:00:00+00:00,64030.0,64688.0,64030.0,64262.7,1576.49673
2024-09-25 00:00:00+00:00,64262.7,64817.99,63990.41,64390.01,2361.75467
2024-09-25 02:00:00+00:00,64390.0,64564.26,64224.37,64460.0,951.88382
2024-09-25 04:00:00+00:00,64460.01,64460.23,64140.12,64170.63,747.5888
2024-09-25 06:00:00+00:00,64170.63,64170.63,63645.49,63843.33,1746.14529
2024-09-25 08:00:00+00:00,63843.34,63915.07,63600.0,63609.89,958.76684
2024-09-25 10:00:00+00:00,63609.89,63857.41,63407.7,63838.01,1712.99061
2024-09-25 12:00:00+00:00,63838.01,63841.02,63283.37,63761.34,1678.59458
2024-09-25 14:00:00+00:00,63761.33,63999.0,63450.01,63495.66,2004.7011
2024-09-25 16:00:00+00:00,63495.66,63670.0,63000.0,63168.0,2177.52009
2024-09-25 18:00:00+00:00,63168.01,63468.0,63128.97,63181.5,1243.61746
2024-09-25 20:00:00+00:00,63181.51,63551.81,63176.0,63437.99,798.90349
2024-09-25 22:00:00+00:00,63438.0,63508.69,62947.08,63152.01,1430.64493
2024-09-26 00:00:00+00:00,63152.01,63285.85,62670.0,63154.74,2147.6984
2024-09-26 02:00:00+00:00,63154.73,63544.0,63104.0,63514.34,1035.1422
2024-09-26 04:00:00+00:00,63514.35,63724.45,63340.0,63594.0,804.93501
2024-09-26 06:00:00+00:00,63593.99,63874.41,63590.23,63852.07,1173.71925
2024-09-26 08:00:00+00:00,63852.07,63979.89,63595.67,63798.0,1335.79707
2024-09-26 10:00:00+00:00,63798.0,64500.0,63766.08,64393.99,2929.72907
2024-09-26 12:00:00+00:00,64393.98,64720.0,64150.0,64428.21,2983.02239
2024-09-26 14:00:00+00:00,64428.34,65550.0,64319.9,65229.03,7989.56589
2024-09-26 16:00:00+00:00,65229.03,65839.0,65104.0,65132.54,3421.9967
